"What is the time complexity of the search function in a hash table using a binary tree?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"What is the time complexity of the delete function in the hash table using a binary tree?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"What is the advantage of a hash table over BST?",a) hash table has a better average time complexity for performing insert, delete and search operations
b) hash table requires less space
c) range query is easy with hash table
d) easier to implement,"a",""
"What is the disadvantage of BST over the hash table?",a) BST is easier to implement
b) BST can get the keys sorted by just performing inorder traversal
c) BST can perform range query easily
d) Time complexity of hash table in inserting, searching and deleting is less than that of BST,"d",""
"Which of the following technique stores data separately in case of a collision?",a) Open addressing
b) Double hashing
c) Quadratic probing
d) Chaining using a binary tree,"d",""
"Separate chaining is easier to implement as compared to open addressing.",a) true
b) false,"a",""
"In open addressing the hash table can never become full.",a) True
b) False,"b",""
"Which of the following helps keys to be mapped into addresses?",a) hash function
b) separate chaining
c) open addressing
d) chaining using a linked list,"a",""
"What is the advantage of the hash table over a linked list?",a) faster access of data
b) easy to implement
c) very efficient for less number of entries
d) exhibit good locality of reference,"a",""
"Which of the following trait of a hash function is most desirable?",a) it should cause less collisions
b) it should cause more collisions
c) it should occupy less space
d) it should be easy to implement,"a",""
"What is the time complexity of insert function in a hash table using list head?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"What is the time complexity of search function in a hash table using list head?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"What is the time complexity of delete function in the hash table using list head?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"A hash table may become full in the case when we use open addressing.",a) true
b) false,"a",""
"What is the advantage of using linked list over the doubly linked list for chaining?",a) it takes less memory
b) it causes more collisions
c) it makes the process of insertion and deletion faster
d) it causes less collisions,"a",""
"What is the worst case time complexity of insert function in the hash table when the list head is used for chaining?",a) O(1)
b) O(n log n)
c) O(log n)
d) O(n),"d",""
"Which of the following technique is used for handling collisions in a hash table?",a) Open addressing
b) Hashing
c) Searching
d) Hash function,"a",""
"By implementing separate chaining using list head we can reduce the number of collisions drastically.",a) True
b) False,"b",""
"Which of the following is an advantage of open addressing over separate chaining?",a) it is simpler to implement
b) table never gets full
c) it is less sensitive to hash function
d) it has better cache performance,"a",""
"Which of the following problems occur due to linear probing?",a) Primary collision
b) Secondary collision
c) Separate chaining
d) Extendible hashing,"a",""
"How many probes are required on average for insertion and successful search?",a) 4 and 10
b) 2 and 6
c) 2.5 and 1.5
d) 3.5 and 1.5,"c",""
"What is the load factor for an open addressing technique?",a) 1
b) 0.5
c) 1.5
d) 0,"b",""
"Which of the following is not a collision resolution strategy for open addressing?",a) Linear probing
b) Quadratic probing
c) Double hashing
d) Rehashing,"d",""
"In linear probing, the cost of an unsuccessful search can be used to compute the average cost of a successful search.",a) True
b) False,"",""
"Which of the following is the correct function definition for linear probing?",a) F(i)= 1
b) F(i)=i
c) F(i)=i2
d) F(i)=i+1,"b",""
"___________  is not a theoretical problem but actually occurs in real implementations of probing.",a) Hashing
b) Clustering
c) Rehashing
d) Collision,"b",""
"What is the hash function used in linear probing?",a) H(x)= key mod table size
b) H(x)= (key+ F(i2)) mod table size
c) H(x)= (key+ F(i)) mod table size
d) H(x)= X mod 17,"c",""
"Hashing can be used in online spelling checkers.",a) True
b) False,"a",""
"In the following given hash table, use linear probing to find the location of 49.",a) 7
b) 6
c) 2
d) 0,"d",""
"What is the formula to find the expected number of probes for an unsuccessful search in linear probing?",a) \(\frac{1}{2} \frac{1+1}{(1-⅄)}\) 
b) \(\frac{1}{2}\frac{1+1}{(1-⅄)^2}\) 
c) \(\frac{1}{2}\frac{1+1}{(1+⅄)}\) 
d) \(\frac{1}{2}\frac{1+1}{(1+⅄)(1-⅄)}\) ,"b",""
"Which of the following schemes does quadratic probing come under?",a) rehashing
b) extended hashing
c) separate chaining
d) open addressing,"d",""
"Quadratic probing overcomes primary collision.",a) True
b) False,"a",""
"What kind of deletion is implemented by hashing using open addressing?",a) active deletion
b) standard deletion
c) lazy deletion
d) no deletion,"c",""
"In quadratic probing, if the table size is prime, a new element cannot be inserted if the table is half full.",a) True
b) False,"b",""
"Which of the following is the correct function definition for quadratic probing?",a) F(i)=i2
b) F(i)=i
c) F(i)=i+1
d) F(i)=i2+1,"a",""
"How many constraints are to be met to successfully implement quadratic probing?",a) 1
b) 2
c) 3
d) 4,"b",""
" Which among the following is the best technique to handle collision?",a) Quadratic probing
b) Linear probing
c) Double hashing
d) Separate chaining,"a",""
"Which of the following techniques offer better cache performance?",a) Quadratic probing
b) Linear probing
c) Double hashing
d) Rehashing,"b",""
"What is the formula used in quadratic probing?",a) Hash key = key mod table size
b) Hash key=(hash(x)+F(i)) mod table size
c) Hash key=(hash(x)+F(i2)) mod table size
d) H(x) = x mod 17,"c",""
"For the given hash table, in what location will the element 58 be hashed using quadratic probing?",a) 1
b) 2
c) 7
d) 6,"b",""
"Which scheme uses a randomization approach?",a) hashing by division
b) hashing by multiplication
c) universal hashing
d) open addressing,"c",""
"Which hash function satisfies the condition of simple uniform hashing?",a) h(k) = lowerbound(km)
b) h(k)= upperbound(mk)
c) h(k)= lowerbound(k)
d) h(k)= upperbound(k),"a",""
"A good hash approach is to derive the hash value that is expected to be dependent of any patterns that might exist in the data.",a) True
b) False,"b",""
"Interpret the given character string as an integer expressed in suitable radix notation.  ",a) 14963
b) 14392
c) 12784
d) 14452,"d",""
"What is the hash function used in the division method?",a) h(k) = k/m
b) h(k) = k mod m
c) h(k) = m/k
d) h(k) = m  mod k,"b",""
"What can be the value of m in the division method?",a) Any prime number
b) Any even number
c) 2p – 1
d) 2p,"a",""
"Which scheme provides good performance?",a) open addressing
b) universal hashing
c) hashing by division
d) hashing by multiplication,"b",""
"Using division method, in a given hash table of size 157, the key of value 172 be placed at position ____",a) 19
b) 72
c) 15
d) 17,"c",""
"How many steps are involved in creating a hash function using a multiplication method?",a) 1
b) 4
c) 3
d) 2,"d",""
"What is the hash function used in multiplication method?",a) h(k) = floor( m(kA mod 1))
b) h(k) = ceil( m(kA mod 1))
c) h(k) = floor(kA mod m)
d) h(k) = ceil( kA mod m),"a",""
"What is the advantage of the multiplication method?",a) only 2 steps are involved
b) using constant
c) value of m not critical
d) simple multiplication,"c",""
"What is the table size when the value of p is 7 in multiplication method of creating hash functions?",a) 14
b) 128
c) 49
d) 127,"b",""
"What is the value of h(k) for the key 123456?",a) 123
b) 456
c) 70
d) 67,"d",""
"What is the average retrieval time when n keys hash to the same slot?",a) Theta(n)
b) Theta(n2)
c) Theta(nlog n)
d) Big-Oh(n2),"a",""
"Collisions can be reduced by choosing a hash function randomly in a way that is independent of the keys that are actually to be stored.",a) True
b) False,"a",""
"Double hashing is one of the best methods available for open addressing.",a) True
b) False,"a",""
"What is the hash function used in Double Hashing?",a) (h1(k) – i*h2(k))mod m
b) h1(k) + h2(k)
c) (h1(k) + i*h2(k))mod m
d) (h1(k) + h2(k))mod m,"c",""
"On what value does the probe sequence depend on?",a) c1
b) k
c) c2
d) m,"b",""
"The value of h2(k) can be composite relatively to the hash table size m.",a) True
b) False,"b",""
"What are the values of h1(k) and h2(k) in the hash function?",,"d",""
"What is the running time of double hashing?",a) Theta(m)
b) Theta(m2)
c) Theta(m log k)
d) Theta(m3),"a",""
"Which technique has the greatest number of probe sequences?",a) Linear probing
b) Quadratic probing
c) Double hashing
d) Closed hashing,"c",""
"At what position the number 72 gets inserted in the following table?",a) 3
b) 10
c) 4
d) 6,"d",""
"Where does the number 14 get inserted in the following table?",a) 2
b) 9
c) 4
d) 8,"b",""
"What is the value of m’ if the value of m is 19?",a) 11
b) 18
c) 17
d) 15,"c",""
"Hash tree is generalization of ______",a) Heap
b) Hash list
c) BST
d) B – tree,"b",""
"Hash tree is used in effective data verification in distributed systems.",a) True
b) False,"a",""
"Which of the following is a widely used form of the hash tree?",a) B+ – tree
b) T tree
c) Tiger tree hash
d) Htree,"",""
"Which of the following is true for a Hash tree?",a) Hashing is used for sequential access
b) Indexing is used for direct access
c) Hash tree allows only sequential access
d) Hashing is used for direct access,"d",""
"Hash tree is also known as _____",a) Merkle tree
b) T -tree
c) Hash table
d) Bx-tree,"a",""
"What will be the height of the hash tree with branching factor 2 and with 8 records?",a) 3
b) 5
c) 4
d) 6,"c",""
"Where is the hash tree used?",a) in digital currency
b) in sorting of large data
c) for indexing in databases
d) in encryption of data,"a",""
"What is the worst case time complexity of the insertion in the hash tree?",a) O(logk(n))
b) O(n2)
c) O(nlogk(n))
d) O(kn),"a",""
"Sequential access in a Hash tree is faster than in B-trees.",a) True
b) False,"a",""
"Hash tree is used in data synchronisation. In the worst case the data synchronisation takes ______ time.",a) O(logn)
b) O(n2)
c) O(nlogn)
d) O(n),"d",""
"Which technique is used for finding similarity between two sets?",a) MinHash
b) Stack
c) Priority Queue
d) PAT Tree,"a",""
"Who invented the MinHash technique?",a) Weiner
b) Samuel F. B. Morse
c) Friedrich Clemens Gerke
d) Andrei Broder,"d",""
"Which technique was firstly used to remove duplicate web pages from search results in AltaVista search engine?",a) MinHash
b) Stack
c) Priority Queue
d) PAT Tree,"a",""
"Which technique was firstly used clustering documents using the similarity of two words or strings?",a) MinHash
b) Stack
c) Priority Queue
d) PAT Tree,"a",""
"Which indicator is used for similarity between two sets?",a) Rope Tree
b) Jaccard Coefficient
c) Tango Tree
d) MinHash Coefficient,"b",""
"Which of the following is defined as the ratio of total elements of intersection and union of two sets?",a) Rope Tree
b) Jaccard Coefficient Index
c) Tango Tree
d) MinHash Coefficient,"b",""
"What is the value of the Jaccard index when the two sets are disjoint?",a) 1
b) 2
c) 3
d) 0,"d",""
"When are the members of two sets more common relatively?",a) Jaccard Index is Closer to 1
b) Jaccard Index is Closer to 0
c) Jaccard Index is Closer to -1
d) Jaccard Index is Farther to 1,"a",""
"What is the expected error for estimating the Jaccard index using MinHash scheme for k different hash functions?",a) O (log k!)
b) O (k!)
c) O (k2)
d) O (1/k½),"d",""
"How many hashes will be needed for calculating Jaccard index with an expected error less than or equal to 0.05?",a) 100
b) 200
c) 300
d) 400,"d",""
"What is the expected error by the estimator Chernoff bound on the samples performed without replacement?",a) O (log k!)
